facilityType,seNumber,sectionUid,sectionName,dataElementUid,dataElementCode,dhis2DataElementCode,dhis2DataElementName,sortOrder,active
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.8.1.3,,,1376,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.8.1.4,,,1377,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.8.1.5,,,1378,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.9.1.1,,,1379,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.9.1.2,,,1380,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.9.1.3,,,1381,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.9.1.4,,,1382,TRUE
HOSPITAL,17,,Theatre and Anaesthetic Services,,17.9.1.5,,,1383,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.1,,,1384,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.2,,,1385,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.3,,,1386,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.4,,,1387,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.5,,,1388,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.6,,,1389,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.7,,,1390,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.8,,,1391,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.1.1.9,,,1392,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.1,,,1393,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.2,,,1394,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.3,,,1395,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.4,,,1396,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.5,,,1397,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.6,,,1398,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.2.1.7,,,1399,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.1,,,1400,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.2,,,1401,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.3,,,1402,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.4,,,1403,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.5,,,1404,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.6,,,1405,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.7,,,1406,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.1.8,,,1407,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.1,,,1408,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.2,,,1409,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.3,,,1410,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.4,,,1411,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.5,,,1412,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.6,,,1413,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.7,,,1414,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.8,,,1415,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.9,,,1416,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.10,,,1417,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.11,,,1418,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.12,,,1419,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.13,,,1420,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.14,,,1421,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.2.15,,,1422,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.1,,,1423,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.2,,,1424,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.3,,,1425,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.4,,,1426,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.5,,,1427,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.6,,,1428,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.7,,,1429,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.8,,,1430,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.9,,,1431,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.3.10,,,1432,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.1,,,1433,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.2,,,1434,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.3,,,1435,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.4,,,1436,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.5,,,1437,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.6,,,1438,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.4.7,,,1439,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.1,,,1440,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.2,,,1441,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.3,,,1442,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.4,,,1443,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.5,,,1444,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.6,,,1445,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.7,,,1446,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.8,,,1447,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.5.9,,,1448,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.1,,,1449,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.2,,,1450,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.3,,,1451,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.4,,,1452,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.5,,,1453,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.6,,,1454,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.7,,,1455,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.8,,,1456,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.9,,,1457,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.3.6.10,,,1458,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.1,,,1459,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.2,,,1460,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.3,,,1461,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.4,,,1462,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.5,,,1463,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.6,,,1464,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.7,,,1465,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.8,,,1466,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.9,,,1467,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.4.1.10,,,1468,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.5.1.1,,,1469,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.5.1.2,,,1470,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.5.1.3,,,1471,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.5.1.4,,,1472,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.6.1.1,,,1473,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.6.1.2,,,1474,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.6.1.3,,,1475,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.7.1.1,,,1476,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.7.1.2,,,1477,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.8.1.1,,,1478,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.8.1.2,,,1479,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.8.1.3,,,1480,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.8.1.4,,,1481,TRUE
HOSPITAL,18,,Nuclear Medicine Service,,18.8.1.5,,,1482,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.1.1,,,1483,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.1.2,,,1484,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.1.3,,,1485,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.1.4,,,1486,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.1,,,1487,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.2,,,1488,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.3,,,1489,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.4,,,1490,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.5,,,1491,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.2.6,,,1492,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.3.1,,,1493,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.3.2,,,1494,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.3.3,,,1495,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.3.4,,,1496,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.3.5,,,1497,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.1,,,1498,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.2,,,1499,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.3,,,1500,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.4,,,1501,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.5,,,1502,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.6,,,1503,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.7,,,1504,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.8,,,1505,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.4.9,,,1506,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.5.1,,,1507,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.5.2,,,1508,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.5.3,,,1509,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.5.4,,,1510,TRUE
HOSPITAL,19,,Laboratory Service,,19.1.5.5,,,1511,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.1,,,1512,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.2,,,1513,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.3,,,1514,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.4,,,1515,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.5,,,1516,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.6,,,1517,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.1.7,,,1518,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.2.1,,,1519,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.2.2,,,1520,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.2.3,,,1521,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.2.4,,,1522,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.1,,,1523,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.2,,,1524,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.3,,,1525,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.4,,,1526,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.5,,,1527,TRUE
HOSPITAL,19,,Laboratory Service,,19.2.3.6,,,1528,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.1,,,1529,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.2,,,1530,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.3,,,1531,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.4,,,1532,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.5,,,1533,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.1.6,,,1534,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.1,,,1535,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.2,,,1536,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.3,,,1537,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.4,,,1538,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.5,,,1539,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.6,,,1540,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.7,,,1541,TRUE
HOSPITAL,19,,Laboratory Service,,19.3.2.8,,,1542,TRUE
HOSPITAL,19,,Laboratory Service,,19.4.1.1,,,1543,TRUE
HOSPITAL,19,,Laboratory Service,,19.4.1.2,,,1544,TRUE
HOSPITAL,19,,Laboratory Service,,19.4.1.3,,,1545,TRUE
HOSPITAL,19,,Laboratory Service,,19.5.1.1,,,1546,TRUE
HOSPITAL,19,,Laboratory Service,,19.5.1.2,,,1547,TRUE
HOSPITAL,19,,Laboratory Service,,19.6.1.1,,,1548,TRUE
HOSPITAL,19,,Laboratory Service,,19.6.1.2,,,1549,TRUE
HOSPITAL,19,,Laboratory Service,,19.6.1.3,,,1550,TRUE
HOSPITAL,19,,Laboratory Service,,19.6.1.4,,,1551,TRUE
HOSPITAL,19,,Laboratory Service,,19.6.1.5,,,1552,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.1.1,,,1553,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.1.2,,,1554,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.1.3,,,1555,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.1.4,,,1556,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.1,,,1557,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.2,,,1558,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.3,,,1559,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.4,,,1560,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.5,,,1561,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.2.6,,,1562,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.1,,,1563,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.2,,,1564,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.3,,,1565,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.4,,,1566,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.5,,,1567,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.6,,,1568,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.1.3.7,,,1569,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.1,,,1570,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.2,,,1571,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.3,,,1572,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.4,,,1573,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.5,,,1574,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.6,,,1575,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.7,,,1576,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.8,,,1577,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.1.9,,,1578,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.1,,,1579,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.2,,,1580,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.3,,,1581,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.4,,,1582,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.5,,,1583,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.2.6,,,1584,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.3.1,,,1585,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.3.2,,,1586,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.2.3.3,,,1587,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.1.1,,,1588,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.1.2,,,1589,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.1.3,,,1590,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.1.4,,,1591,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.1,,,1592,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.2,,,1593,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.3,,,1594,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.4,,,1595,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.5,,,1596,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.3.2.6,,,1597,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.4.1.1,,,1598,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.4.1.2,,,1599,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.4.1.3,,,1600,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.5.1.1,,,1601,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.5.1.2,,,1602,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.5.1.3,,,1603,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.5.1.4,,,1604,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.1,,,1605,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.2,,,1606,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.3,,,1607,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.4,,,1608,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.5,,,1609,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.6,,,1610,TRUE
HOSPITAL,20,,Radiology and Diagnostic Imaging Service,,20.6.1.7,,,1611,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.1.1,,,1612,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.1.2,,,1613,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.1.3,,,1614,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.1.4,,,1615,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.1.5,,,1616,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.2.1,,,1617,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.1.2.2,,,1618,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.1,,,1619,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.2,,,1620,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.3,,,1621,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.4,,,1622,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.5,,,1623,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.6,,,1624,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.7,,,1625,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.2.1.8,,,1626,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.3.1.1,,,1627,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.3.1.2,,,1628,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.1,,,1629,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.2,,,1630,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.3,,,1631,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.4,,,1632,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.5,,,1633,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.4.1.6,,,1634,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.1,,,1635,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.2,,,1636,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.3,,,1637,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.4,,,1638,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.5,,,1639,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.6,,,1640,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.7,,,1641,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.8,,,1642,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.9,,,1643,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.10,,,1644,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.11,,,1645,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.5.1.12,,,1646,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.6.1.1,,,1647,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.6.1.2,,,1648,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.6.1.3,,,1649,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.6.1.4,,,1650,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.6.1.5,,,1651,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.7.1.1,,,1652,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.7.1.2,,,1653,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.7.1.3,,,1654,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.8.1.1,,,1655,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.8.1.2,,,1656,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.8.1.3,,,1657,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.8.1.4,,,1658,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.9.1.1,,,1659,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.9.1.2,,,1660,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.9.1.3,,,1661,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.9.1.4,,,1662,TRUE
HOSPITAL,21,,Pharmaceutical Service,,21.9.1.5,,,1663,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.1,,,1664,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.2,,,1665,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.3,,,1666,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.4,,,1667,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.5,,,1668,TRUE
HOSPITAL,22,,Emergency Care,,22.1.1.6,,,1669,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.1,,,1670,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.2,,,1671,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.3,,,1672,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.4,,,1673,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.5,,,1674,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.6,,,1675,TRUE
HOSPITAL,22,,Emergency Care,,22.1.2.7,,,1676,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.1,,,1677,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.2,,,1678,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.3,,,1679,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.4,,,1680,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.5,,,1681,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.6,,,1682,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.7,,,1683,TRUE
HOSPITAL,22,,Emergency Care,,22.2.1.8,,,1684,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.1,,,1685,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.2,,,1686,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.3,,,1687,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.4,,,1688,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.5,,,1689,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.6,,,1690,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.7,,,1691,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.8,,,1692,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.9,,,1693,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.10,,,1694,TRUE
HOSPITAL,22,,Emergency Care,,22.2.2.11,,,1695,TRUE
HOSPITAL,22,,Emergency Care,,22.2.3.1,,,1696,TRUE
HOSPITAL,22,,Emergency Care,,22.2.3.2,,,1697,TRUE
HOSPITAL,22,,Emergency Care,,22.2.3.3,,,1698,TRUE
HOSPITAL,22,,Emergency Care,,22.2.4.1,,,1699,TRUE
HOSPITAL,22,,Emergency Care,,22.2.4.2,,,1700,TRUE
HOSPITAL,22,,Emergency Care,,22.2.4.3,,,1701,TRUE
HOSPITAL,22,,Emergency Care,,22.2.4.4,,,1702,TRUE
HOSPITAL,22,,Emergency Care,,22.3.1.1,,,1703,TRUE
HOSPITAL,22,,Emergency Care,,22.3.1.2,,,1704,TRUE
HOSPITAL,22,,Emergency Care,,22.3.1.3,,,1705,TRUE
HOSPITAL,22,,Emergency Care,,22.3.1.4,,,1706,TRUE
HOSPITAL,22,,Emergency Care,,22.3.1.5,,,1707,TRUE
HOSPITAL,22,,Emergency Care,,22.4.1.1,,,1708,TRUE
HOSPITAL,22,,Emergency Care,,22.4.1.2,,,1709,TRUE
HOSPITAL,22,,Emergency Care,,22.4.1.3,,,1710,TRUE
HOSPITAL,22,,Emergency Care,,22.5.1.1,,,1711,TRUE
