root,linked,in_hl,in_mx,mx_color,tag,status
5.2.1.1,36.7.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,37.2.1.4,0,1,yellow,,MX_ONLY
5.2.1.1,37.7.1.2,0,1,yellow,,MX_ONLY
5.2.1.1,37.7.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,38.2.1.4,1,1,yellow,,BOTH
5.2.1.1,38.7.1.2,0,1,yellow,,MX_ONLY
5.2.1.1,38.7.1.3,1,1,yellow,,BOTH
5.2.1.1,39.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,40.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,41.4.4.2,0,1,yellow,,MX_ONLY
5.2.1.1,41.6.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,42.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,43.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,44.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,45.1.2.2,0,1,yellow,,MX_ONLY
5.2.1.1,45.7.1.3,0,1,yellow,,MX_ONLY
5.2.1.1,7.7.1.2,1,0,,,HL_ONLY
5.2.1.2,10.11.1.2,1,1,none,,BOTH
5.2.1.2,11.11.1.2,1,1,none,,BOTH
5.2.1.2,12.11.1.2,1,1,none,,BOTH
5.2.1.2,13.11.1.2,1,1,none,,BOTH
5.2.1.2,14.11.1.2,1,1,none,,BOTH
5.2.1.2,15.12.1.2,1,1,none,,BOTH
5.2.1.2,16.11.1.2,1,1,none,,BOTH
5.2.1.2,17.2.4.2,0,1,none,,MX_ONLY
5.2.1.2,17.7.1.2,1,1,none,,BOTH
5.2.1.2,18.6.1.2,1,1,none,,BOTH
5.2.1.2,19.4.1.2,1,1,none,,BOTH
5.2.1.2,20.4.1.2,1,1,none,,BOTH
5.2.1.2,21.7.1.2,1,1,none,,BOTH
5.2.1.2,22.13.1.2,1,1,none,,BOTH
5.2.1.2,23.11.1.2,1,1,none,,BOTH
5.2.1.2,24.13.1.2,1,1,none,,BOTH
5.2.1.2,32.2.1.4,1,1,none,,BOTH
5.2.1.2,32.7.1.2,1,1,none,,BOTH
5.2.1.2,33.2.1.4,1,1,none,,BOTH
5.2.1.2,34.2.1.4,0,1,none,,MX_ONLY
5.2.1.2,35.2.1.4,1,1,none,,BOTH
5.2.1.2,36.2.1.4,1,1,none,,BOTH
5.2.1.2,37.2.1.4,1,1,none,,BOTH
5.2.1.2,39.9.1.3,0,1,none,,MX_ONLY
5.2.1.2,4.1.1.6,1,1,green,G,BOTH
5.2.1.2,40.9.1.3,0,1,none,,MX_ONLY
5.2.1.2,41.6.1.3,0,1,none,,MX_ONLY
5.2.1.2,42.9.1.3,0,1,none,,MX_ONLY
5.2.1.2,43.9.1.3,0,1,none,,MX_ONLY
5.2.1.2,44.9.1.3,0,1,none,,MX_ONLY
5.2.1.2,45.7.1.3,0,1,none,,MX_ONLY
5.2.1.3,1.2.1.4,1,1,yellow,,BOTH
5.2.1.3,1.2.5.1,1,1,green,G,BOTH
5.2.1.3,10.11.1.2,1,1,yellow,,BOTH
5.2.1.3,11.11.1.2,1,1,yellow,,BOTH
5.2.1.3,12.11.1.2,1,1,yellow,,BOTH
5.2.1.3,13.11.1.2,1,1,yellow,,BOTH
5.2.1.3,14.11.1.2,1,1,yellow,,BOTH
5.2.1.3,15.12.1.2,1,1,yellow,,BOTH
5.2.1.3,16.11.1.2,1,1,yellow,,BOTH
5.2.1.3,17.7.1.2,1,1,yellow,,BOTH
5.2.1.3,18.6.1.2,1,1,yellow,,BOTH
5.2.1.3,19.4.1.2,1,1,yellow,,BOTH
5.2.1.3,20.4.1.2,1,1,yellow,,BOTH
5.2.1.3,21.7.1.2,1,1,yellow,,BOTH
5.2.1.3,22.13.1.2,1,1,yellow,,BOTH
5.2.1.3,23.11.1.2,1,1,yellow,,BOTH
5.2.1.3,24.13.1.2,1,1,yellow,,BOTH
5.2.1.3,3.2.1.3,1,1,yellow,,BOTH
5.2.1.3,32.2.1.4,1,1,yellow,,BOTH
5.2.1.3,32.7.1.2,1,1,yellow,,BOTH
5.2.1.3,33.2.1.4,1,1,yellow,,BOTH
5.2.1.3,33.7.1.3,1,1,yellow,,BOTH
5.2.1.3,34.2.1.4,0,1,yellow,,MX_ONLY
5.2.1.3,34.7.1.3,1,1,yellow,,BOTH
5.2.1.3,35.2.1.4,1,1,yellow,,BOTH
5.2.1.3,35.7.1.3,1,1,yellow,,BOTH
5.2.1.3,36.2.1.4,1,1,yellow,,BOTH
5.2.1.3,36.7.1.3,1,1,yellow,,BOTH
5.2.1.3,37.2.1.4,1,1,yellow,,BOTH
5.2.1.3,37.7.1.3,1,1,yellow,,BOTH
5.2.1.3,38.5.1.2,1,1,yellow,,BOTH
5.2.1.3,39.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,40.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,41.6.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,42.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,43.6.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,43.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,44.9.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,45.7.1.3,0,1,yellow,,MX_ONLY
5.2.1.3,6.1.2.1,1,1,yellow,,BOTH
5.2.2.1,7.4.1.4,0,1,green,G,MX_ONLY
5.2.2.2,7.4.1.4,0,1,green,G,MX_ONLY
5.3.1.2,1.2.1.5,1,0,,,HL_ONLY
5.3.1.2,10.8.1.2,1,0,,,HL_ONLY
5.3.1.2,11.8.1.2,1,0,,,HL_ONLY
5.3.1.2,12.8.1.2,1,0,,,HL_ONLY
5.3.1.2,22.10.1.2,1,0,,,HL_ONLY
5.3.1.2,23.8.1.2,1,0,,,HL_ONLY
5.3.1.2,8.1.2.1,1,0,,,HL_ONLY
5.4.1.1,10.11.1.3,1,0,,,HL_ONLY
5.4.1.1,11.11.1.3,1,0,,,HL_ONLY
5.4.1.1,12.11.1.3,1,0,,,HL_ONLY
5.4.1.1,13.11.1.3,1,0,,,HL_ONLY
5.4.1.1,14.11.1.3,1,0,,,HL_ONLY
5.4.1.1,15.12.1.3,1,0,,,HL_ONLY
5.4.1.1,16.11.1.3,1,0,,,HL_ONLY
5.4.1.1,17.7.1.3,1,0,,,HL_ONLY
5.4.1.1,18.6.1.3,1,0,,,HL_ONLY
5.4.1.1,19.4.1.3,1,0,,,HL_ONLY
5.4.1.1,20.4.1.3,1,0,,,HL_ONLY
5.4.1.1,21.7.1.3,1,0,,,HL_ONLY
5.4.1.1,22.13.1.3,1,0,,,HL_ONLY
5.4.1.1,23.11.1.3,1,0,,,HL_ONLY
5.4.1.1,24.13.1.3,1,0,,,HL_ONLY
5.4.1.1,32.7.1.3,1,0,,,HL_ONLY
5.4.1.1,33.7.1.3,1,0,,,HL_ONLY
5.4.1.1,34.7.1.3,1,0,,,HL_ONLY
5.4.1.1,35.7.1.3,1,0,,,HL_ONLY
5.4.1.1,36.7.1.3,1,0,,,HL_ONLY
5.4.1.1,37.7.1.3,1,0,,,HL_ONLY
5.4.1.1,38.5.1.3,1,0,,,HL_ONLY
5.4.1.1,38.7.1.3,1,0,,,HL_ONLY
5.4.1.1,5.4.2.1,1,0,,,HL_ONLY
5.4.2.1,1.2.5.1,1,1,green,G,BOTH
5.4.2.1,1.3.2.1,1,1,green,G,BOTH
5.4.2.1,10.5.6.1,1,1,yellow,,BOTH
5.4.2.1,11.5.6.1,1,1,yellow,,BOTH
5.4.2.1,12.5.6.1,1,1,yellow,,BOTH
5.4.2.1,13.5.6.1,1,1,yellow,,BOTH
5.4.2.1,14.5.6.1,1,1,yellow,,BOTH
5.4.2.1,15.5.6.1,1,1,yellow,,BOTH
5.4.2.1,16.5.6.1,1,1,yellow,,BOTH
5.4.2.1,5.4.1.1,1,1,yellow,,BOTH
5.5.1.1,1.2.2.5,1,0,,,HL_ONLY
5.5.1.1,1.2.5.1,1,0,,,HL_ONLY
5.5.1.3,7.1.1.7,1,1,none,,BOTH
5.6.1.1,1.2.5.1,1,1,turquoise,,BOTH
5.6.1.1,1.2.5.4,1,1,turquoise,,BOTH
5.6.1.1,10.5.3.1,1,1,yellow,,BOTH
5.6.1.1,11.5.3.1,1,1,yellow,,BOTH
5.6.1.1,12.5.3.1,1,1,yellow,,BOTH
5.6.1.1,13.5.3.1,1,1,yellow,,BOTH
5.6.1.1,14.5.3.1,1,1,yellow,,BOTH
5.6.1.1,15.5.3.1,1,1,yellow,,BOTH
5.6.1.1,16.5.3.1,1,1,yellow,,BOTH
5.6.1.1,17.4.2.5,1,1,yellow,,BOTH
5.6.1.1,22.8.1.1,1,1,yellow,,BOTH
5.6.1.1,23.6.1.1,1,1,yellow,,BOTH
5.6.1.1,24.8.1.1,1,1,yellow,,BOTH
5.6.1.1,39.3.6.1,0,1,yellow,,MX_ONLY
5.6.1.1,39.3.6.3,0,1,yellow,,MX_ONLY
5.6.1.1,39.9.1.4,0,1,yellow,,MX_ONLY
5.6.1.1,40.3.5.1,0,1,yellow,,MX_ONLY
5.6.1.1,40.3.5.3,0,1,yellow,,MX_ONLY
5.6.1.1,41.6.1.4,0,1,yellow,,MX_ONLY
5.6.1.1,42.3.6.1,0,1,yellow,,MX_ONLY
5.6.1.1,42.3.6.2,0,1,yellow,,MX_ONLY
5.6.1.1,42.9.1.4,0,1,yellow,,MX_ONLY
5.6.1.1,43.3.6.1,0,1,yellow,,MX_ONLY
5.6.1.1,43.3.6.3,0,1,yellow,,MX_ONLY
5.6.1.1,43.9.1.4,0,1,yellow,,MX_ONLY
5.6.1.1,44.3.6.1,0,1,yellow,,MX_ONLY
5.6.1.1,44.3.6.3,0,1,yellow,,MX_ONLY
5.6.1.1,45.7.1.4,0,1,yellow,,MX_ONLY
5.6.1.1,7.1.1.1,1,1,green,G,BOTH
5.6.1.4,4.2.3.1,1,1,green,G,BOTH
5.6.1.5,4.2.3.4,1,1,green,G,BOTH
6.1.1.1,1.2.6.1,1,1,green,G,BOTH
6.1.1.1,2.1.1.5,1,1,yellow,,BOTH
6.1.1.1,21.5.1.6,0,1,yellow,,MX_ONLY
6.1.1.1,3.1.1.4,1,1,yellow,,BOTH
6.1.1.1,3.3.1.6,1,1,yellow,,BOTH
6.1.1.1,7.1.1.7,1,1,yellow,,BOTH
6.1.1.1,8.3.1.1,1,1,yellow,,BOTH
6.1.1.1,9.1.1.8,0,1,yellow,,MX_ONLY
6.1.2.1,1.2.1.4,1,1,green,G,BOTH
6.1.2.1,1.2.5.1,1,1,green,G,BOTH
6.1.2.1,10.11.1.2,1,1,yellow,,BOTH
6.1.2.1,11.11.1.2,1,1,yellow,,BOTH
6.1.2.1,12.11.1.2,1,1,yellow,,BOTH
6.1.2.1,13.11.1.2,1,1,yellow,,BOTH
6.1.2.1,14.11.1.2,1,1,yellow,,BOTH
6.1.2.1,15.12.1.2,1,1,yellow,,BOTH
6.1.2.1,16.11.1.2,1,1,yellow,,BOTH
6.1.2.1,17.7.1.2,1,1,yellow,,BOTH
6.1.2.1,18.6.1.2,1,1,yellow,,BOTH
6.1.2.1,19.4.1.2,1,1,yellow,,BOTH
6.1.2.1,20.4.1.2,1,1,yellow,,BOTH
6.1.2.1,21.7.1.2,1,1,yellow,,BOTH
6.1.2.1,22.13.1.2,1,1,yellow,,BOTH
6.1.2.1,23.11.1.2,1,1,yellow,,BOTH
6.1.2.1,24.13.1.2,1,1,yellow,,BOTH
6.1.2.1,3.2.1.3,1,1,yellow,,BOTH
6.1.2.1,32.2.1.4,1,1,yellow,,BOTH
6.1.2.1,32.7.1.2,1,1,yellow,,BOTH
6.1.2.1,33.2.1.4,1,1,yellow,,BOTH
6.1.2.1,34.2.1.4,0,1,yellow,,MX_ONLY
6.1.2.1,35.2.1.4,1,1,yellow,,BOTH
6.1.2.1,36.2.1.4,1,1,yellow,,BOTH
6.1.2.1,37.2.1.4,1,1,yellow,,BOTH
6.1.2.1,39.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,40.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,41.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,42.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,43.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,44.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,45.9.1.3,0,1,yellow,,MX_ONLY
6.1.2.1,5.2.1.3,1,1,yellow,,BOTH
6.2.1.3,1.3.1.5,1,0,,,HL_ONLY
6.2.2.3,1.2.2.3,1,0,,,HL_ONLY
6.2.2.5,1.2.7.3,1,0,,,HL_ONLY
6.3.1.2,7.1.1.1,1,1,none,,BOTH
6.3.1.2,7.1.1.7,1,1,none,,BOTH
6.3.1.2,8.3.1.1,1,1,none,,BOTH
6.3.1.3,8.2.1.4,1,0,,,HL_ONLY
6.3.1.5,8.2.2.1,1,1,none,,BOTH
6.3.1.5,8.3.1.1,1,1,none,,BOTH
6.3.2.2,1.2.1.4,1,1,green,G,BOTH
6.3.2.2,9.4.1.6,1,1,yellow,,BOTH
6.3.2.3,8.3.1.4,1,1,green,G,BOTH
6.3.2.3,9.4.1.4,1,1,yellow,,BOTH
7.1.1.1,1.2.2.4,1,1,green,G,BOTH
7.1.1.1,10.13.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,11.13.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,12.13.1.1,1,1,yellow,,BOTH
7.1.1.1,13.13.1.1,1,1,yellow,,BOTH
7.1.1.1,14.13.1.1,1,1,yellow,,BOTH
7.1.1.1,15.14.1.1,1,1,yellow,,BOTH
7.1.1.1,16.13.1.1,1,1,yellow,,BOTH
7.1.1.1,17.2.3.4,0,1,yellow,,MX_ONLY
7.1.1.1,17.4.1.5,1,1,yellow,,BOTH
7.1.1.1,17.9.1.1,1,1,yellow,,BOTH
7.1.1.1,18.6.1.1,1,1,yellow,,BOTH
7.1.1.1,18.8.1.1,1,1,yellow,,BOTH
7.1.1.1,19.6.1.1,1,1,yellow,,BOTH
7.1.1.1,2.1.1.5,1,1,yellow,,BOTH
7.1.1.1,2.1.1.6,1,1,yellow,,BOTH
7.1.1.1,20.6.1.1,1,1,yellow,,BOTH
7.1.1.1,21.9.1.1,1,1,yellow,,BOTH
7.1.1.1,22.15.1.1,1,1,yellow,,BOTH
7.1.1.1,23.13.1.1,1,1,yellow,,BOTH
7.1.1.1,24.14.1.1,1,1,yellow,,BOTH
7.1.1.1,24.15.1.1,1,1,yellow,,BOTH
7.1.1.1,25.5.1.1,1,1,yellow,,BOTH
7.1.1.1,26.9.1.1,1,1,yellow,,BOTH
7.1.1.1,27.7.1.1,1,1,yellow,,BOTH
7.1.1.1,28.7.1.1,1,1,yellow,,BOTH
7.1.1.1,29.6.1.1,1,1,yellow,,BOTH
7.1.1.1,3.1.1.7,1,1,yellow,,BOTH
7.1.1.1,3.2.1.11,1,1,yellow,,BOTH
7.1.1.1,3.3.1.5,1,1,yellow,,BOTH
7.1.1.1,3.4.1.8,1,1,yellow,,BOTH
7.1.1.1,3.4.1.9,1,1,yellow,,BOTH
7.1.1.1,3.4.2.6,1,1,yellow,,BOTH
7.1.1.1,31.7.1.1,1,1,yellow,,BOTH
7.1.1.1,32.9.1.1,1,1,yellow,,BOTH
7.1.1.1,33.9.1.1,1,1,yellow,,BOTH
7.1.1.1,34.9.1.1,1,1,yellow,,BOTH
7.1.1.1,35.9.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,36.9.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,37.9.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,38.9.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,39.11.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,40.11.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,41.4.1.4,0,1,yellow,,MX_ONLY
7.1.1.1,41.4.3.4,0,1,yellow,,MX_ONLY
7.1.1.1,41.8.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,42.11.1.2,0,1,yellow,,MX_ONLY
7.1.1.1,43.11.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,5.1.1.1,1,1,yellow,,BOTH
7.1.1.1,6.3.1.2,1,1,yellow,,BOTH
7.1.1.1,7.2.1.1,1,1,yellow,,BOTH
7.1.1.1,7.2.2.1,1,1,yellow,,BOTH
7.1.1.1,7.2.3.1,1,1,yellow,,BOTH
7.1.1.1,7.2.4.1,1,1,yellow,,BOTH
7.1.1.1,7.2.5.1,1,1,yellow,,BOTH
7.1.1.1,7.2.6.1,1,1,yellow,,BOTH
7.1.1.1,7.2.6.4,1,1,yellow,,BOTH
7.1.1.1,7.3.1.2,1,1,yellow,,BOTH
7.1.1.1,7.3.1.5,1,1,yellow,,BOTH
7.1.1.1,7.4.1.1,1,1,yellow,,BOTH
7.1.1.1,7.5.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,7.6.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,7.7.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,9.1.1.1,0,1,yellow,,MX_ONLY
7.1.1.1,9.2.1.1,0,1,yellow,,MX_ONLY
7.1.1.7,1.2.2.4,1,1,green,G,BOTH
7.1.1.7,10.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,11.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,12.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,13.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,14.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,15.14.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,16.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,17.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,18.8.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,19.6.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,2.1.1.5,1,1,yellow,,BOTH
7.1.1.7,20.6.1.4,0,1,yellow,,MX_ONLY
7.1.1.7,21.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,22.15.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,22.9.2.5,0,1,yellow,,MX_ONLY
7.1.1.7,23.13.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,23.7.2.5,0,1,yellow,,MX_ONLY
7.1.1.7,24.15.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,24.9.2.5,0,1,yellow,,MX_ONLY
7.1.1.7,25.5.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,26.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,27.7.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,28.7.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,29.6.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,3.3.1.5,1,1,yellow,,BOTH
7.1.1.7,3.4.2.2,1,1,yellow,,BOTH
7.1.1.7,31.7.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,32.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,33.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,34.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,35.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,36.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,37.9.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,38.7.1.2,0,1,yellow,,MX_ONLY
7.1.1.7,39.4.2.13,0,1,yellow,,MX_ONLY
7.1.1.7,39.4.2.14,0,1,yellow,,MX_ONLY
7.1.1.7,39.8.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,40.4.2.13,0,1,yellow,,MX_ONLY
7.1.1.7,40.4.2.14,0,1,yellow,,MX_ONLY
7.1.1.7,40.8.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,41.5.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,42.4.2.13,0,1,yellow,,MX_ONLY
7.1.1.7,42.4.2.14,0,1,yellow,,MX_ONLY
7.1.1.7,42.8.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,43.4.2.13,0,1,yellow,,MX_ONLY
7.1.1.7,43.4.2.14,0,1,yellow,,MX_ONLY
7.1.1.7,43.8.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,44.4.2.13,0,1,yellow,,MX_ONLY
7.1.1.7,44.4.2.14,0,1,yellow,,MX_ONLY
7.1.1.7,44.8.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,45.6.1.6,0,1,yellow,,MX_ONLY
7.1.1.7,6.1.1.1,1,1,yellow,,BOTH
7.1.1.7,6.3.1.2,1,1,yellow,,BOTH
7.1.1.7,7.2.6.4,1,1,yellow,,BOTH
7.1.1.7,8.3.1.1,1,1,yellow,,BOTH
7.1.1.7,9.1.1.1,0,1,yellow,,MX_ONLY
7.1.1.7,9.2.1.1,0,1,yellow,,MX_ONLY
7.1.1.7,9.4.1.3,0,1,yellow,,MX_ONLY
7.2.1.1,1.2.6.1,1,1,turquoise,,BOTH
7.2.1.1,17.4.2.2,0,1,yellow,,MX_ONLY
7.2.1.1,19.2.1.1,0,1,yellow,,MX_ONLY
7.2.1.1,20.2.1.1,0,1,yellow,,MX_ONLY
7.2.1.1,22.4.1.2,0,1,yellow,,MX_ONLY
7.2.1.1,23.1.3.3,0,1,yellow,,MX_ONLY
7.2.1.1,24.1.3.4,0,1,yellow,,MX_ONLY
7.2.1.1,39.4.2.8,0,1,yellow,,MX_ONLY
7.2.1.1,4.2.2.1,1,1,yellow,,BOTH
7.2.1.1,40.4.2.8,0,1,yellow,,MX_ONLY
7.2.1.1,42.4.2.8,0,1,yellow,,MX_ONLY
7.2.1.1,43.4.2.8,0,1,yellow,,MX_ONLY
7.2.1.1,44.4.2.8,0,1,yellow,,MX_ONLY
7.2.1.1,7.1.1.1,0,1,green,G,MX_ONLY
7.2.1.3,10.6.2.2,1,0,,,HL_ONLY
7.2.1.3,11.6.2.2,1,0,,,HL_ONLY
7.2.1.3,12.6.2.2,1,0,,,HL_ONLY
7.2.1.3,13.6.2.2,1,0,,,HL_ONLY
7.2.1.3,14.6.2.2,1,0,,,HL_ONLY
7.2.1.3,15.6.2.2,1,0,,,HL_ONLY
7.2.1.3,16.6.2.2,1,0,,,HL_ONLY
7.2.1.3,22.9.2.2,1,0,,,HL_ONLY
7.2.1.3,23.7.2.2,1,0,,,HL_ONLY
7.2.1.3,24.9.2.2,1,0,,,HL_ONLY
7.2.2.1,1.2.6.1,1,1,turquoise,,BOTH
7.2.2.1,1.2.6.6,1,1,turquoise,,BOTH
7.2.2.1,10.6.1.2,1,1,yellow,,BOTH
7.2.2.1,11.6.1.2,1,1,yellow,,BOTH
7.2.2.1,12.6.1.2,1,1,yellow,,BOTH
7.2.2.1,13.6.1.2,1,1,yellow,,BOTH
7.2.2.1,14.6.1.2,1,1,yellow,,BOTH
7.2.2.1,15.6.1.2,1,1,yellow,,BOTH
7.2.2.1,16.6.1.2,1,1,yellow,,BOTH
7.2.2.1,19.2.1.8,0,1,yellow,,MX_ONLY
7.2.2.1,21.3.1.1,0,1,yellow,,MX_ONLY
7.2.2.1,22.9.1.3,0,1,yellow,,MX_ONLY
7.2.2.1,23.7.1.2,0,1,yellow,,MX_ONLY
7.2.2.1,24.9.1.3,0,1,yellow,,MX_ONLY
7.2.2.1,39.4.2.7,0,1,yellow,,MX_ONLY
7.2.2.1,40.4.2.7,0,1,yellow,,MX_ONLY
7.2.2.1,42.4.2.7,0,1,yellow,,MX_ONLY
7.2.2.1,43.4.2.7,0,1,yellow,,MX_ONLY
7.2.2.1,44.4.2.7,0,1,yellow,,MX_ONLY
7.2.2.1,7.1.1.1,1,1,green,G,BOTH
7.2.3.1,1.2.6.1,1,1,turquoise,,BOTH
7.2.3.1,1.2.6.6,1,1,turquoise,,BOTH
7.2.3.1,21.2.1.3,1,1,yellow,,BOTH
7.2.3.1,21.3.1.1,1,1,yellow,,BOTH
7.2.3.1,21.4.1.4,1,1,yellow,,BOTH
7.2.3.1,7.1.1.1,1,1,green,G,BOTH
7.2.4.1,1.2.6.1,1,1,turquoise,,BOTH
7.2.4.1,1.2.6.6,1,1,turquoise,,BOTH
7.2.4.1,17.4.2.3,1,1,yellow,,BOTH
7.2.4.1,7.1.1.1,1,1,green,G,BOTH
7.2.4.2,1.2.6.1,1,1,green,G,BOTH
7.2.4.2,17.4.2.3,1,1,yellow,,BOTH
7.2.5.1,1.2.6.1,1,1,turquoise,,BOTH
7.2.5.1,10.5.2.1,1,1,yellow,,BOTH
7.2.5.1,11.5.2.1,1,1,yellow,,BOTH
7.2.5.1,12.5.2.1,1,1,yellow,,BOTH
7.2.5.1,13.5.2.1,1,1,yellow,,BOTH
7.2.5.1,14.5.2.1,1,1,yellow,,BOTH
7.2.5.1,15.5.2.1,1,1,yellow,,BOTH
7.2.5.1,16.5.2.1,1,1,yellow,,BOTH
7.2.5.1,39.3.5.1,0,1,yellow,,MX_ONLY
7.2.5.1,40.3.4.1,0,1,yellow,,MX_ONLY
7.2.5.1,42.3.5.1,0,1,yellow,,MX_ONLY
7.2.5.1,43.3.5.1,0,1,yellow,,MX_ONLY
7.2.5.1,44.3.5.1,0,1,yellow,,MX_ONLY
7.2.5.1,7.1.1.1,1,1,green,G,BOTH
7.2.5.2,10.4.2.9,1,0,,,HL_ONLY
7.2.5.2,11.4.2.9,1,0,,,HL_ONLY
7.2.5.2,12.4.2.9,1,0,,,HL_ONLY
7.2.5.2,13.4.2.9,1,0,,,HL_ONLY
7.2.5.2,14.4.2.11,1,0,,,HL_ONLY
7.2.5.2,15.4.2.9,1,0,,,HL_ONLY
7.2.5.2,16.4.2.9,1,0,,,HL_ONLY
7.2.5.3,1.2.2.4,1,1,green,G,BOTH
7.2.5.3,4.2.1.5,1,1,yellow,,BOTH
7.2.6.1,7.1.1.1,1,0,,,HL_ONLY
7.2.6.4,1.2.2.4,1,1,turquoise,,BOTH
7.2.6.4,1.2.2.6,1,1,turquoise,,BOTH
7.2.6.4,10.13.1.2,1,1,yellow,,BOTH
7.2.6.4,11.13.1.2,1,1,yellow,,BOTH
7.2.6.4,12.13.1.2,1,1,yellow,,BOTH
7.2.6.4,13.13.1.2,1,1,yellow,,BOTH
7.2.6.4,14.13.1.2,1,1,yellow,,BOTH
7.2.6.4,15.14.1.2,1,1,yellow,,BOTH
7.2.6.4,16.13.1.2,1,1,yellow,,BOTH
7.2.6.4,17.9.1.2,1,1,yellow,,BOTH
7.2.6.4,18.8.1.2,1,1,yellow,,BOTH
7.2.6.4,19.6.1.2,1,1,yellow,,BOTH
7.2.6.4,20.6.1.4,1,1,yellow,,BOTH
7.2.6.4,21.9.1.2,1,1,yellow,,BOTH
7.2.6.4,22.15.1.2,1,1,yellow,,BOTH
7.2.6.4,23.13.1.2,1,1,yellow,,BOTH
7.2.6.4,24.15.1.2,1,1,yellow,,BOTH
7.2.6.4,25.5.1.2,1,1,yellow,,BOTH
7.2.6.4,26.9.1.2,1,1,yellow,,BOTH
7.2.6.4,27.7.1.2,1,1,yellow,,BOTH
7.2.6.4,28.7.1.2,1,1,yellow,,BOTH
7.2.6.4,29.6.1.2,1,1,yellow,,BOTH
7.2.6.4,31.7.1.2,1,1,yellow,,BOTH
7.2.6.4,32.9.1.2,1,1,yellow,,BOTH
7.2.6.4,33.9.1.2,1,1,yellow,,BOTH
7.2.6.4,34.9.1.2,1,1,yellow,,BOTH
7.2.6.4,35.9.1.2,0,1,yellow,,MX_ONLY
7.2.6.4,36.9.1.2,0,1,yellow,,MX_ONLY
7.2.6.4,37.9.1.2,0,1,yellow,,MX_ONLY
